DateTime,O3,NOx,GT,NO2
2004-05-30 09:00:00,486,1411,60,1269
2004-05-30 10:00:00,507,1353,64,1292
2004-05-30 11:00:00,496,1361,64,1294
2004-05-30 12:00:00,502,1318,59,1299
2004-05-30 13:00:00,430,1502,41,1210
2004-05-30 14:00:00,439,1498,46,1215
2004-05-30 15:00:00,471,1378,46,1256
2004-05-30 16:00:00,589,1224,77,1368
2004-05-30 17:00:00,598,1239,83,1339
2004-05-30 18:00:00,695,1102,90,1447
2004-05-30 19:00:00,739,1045,95,1506
2004-05-30 20:00:00,891,986,113,1591
2004-05-30 21:00:00,930,993,128,1573
2004-05-30 22:00:00,880,1044,117,1515
2004-05-30 23:00:00,610,1181,64,1407
2004-05-31 00:00:00,518,1213,28,1353
2004-05-31 01:00:00,664,1107,46,1418
2004-05-31 02:00:00,515,1323,8,1286
2004-05-31 03:00:00,477,1421,-200,1257
2004-05-31 04:00:00,477,1451,32,1254
2004-05-31 05:00:00,581,1304,57,1319
2004-05-31 06:00:00,763,1031,60,1527
2004-05-31 07:00:00,1111,804,83,1801
2004-05-31 08:00:00,1390,681,129,2120
2004-05-31 09:00:00,1251,790,137,1901
2004-05-31 10:00:00,1141,839,121,1790
2004-05-31 11:00:00,942,889,123,1683
2004-05-31 12:00:00,795,909,120,1677
2004-05-31 13:00:00,836,863,119,1721
2004-05-31 14:00:00,847,864,121,1733
2004-05-31 15:00:00,769,921,111,1636
2004-05-31 16:00:00,968,827,128,1803
2004-05-31 17:00:00,1157,739,159,1971
2004-05-31 18:00:00,1367,687,161,2093
2004-05-31 19:00:00,1101,794,116,1858
2004-05-31 20:00:00,916,904,96,1716
2004-05-31 21:00:00,825,977,69,1694
2004-05-31 22:00:00,693,1063,58,1633
2004-05-31 23:00:00,734,986,59,1676
2004-06-01 00:00:00,685,1085,45,1585
2004-06-01 01:00:00,524,1235,23,1487
2004-06-01 02:00:00,527,1339,26,1494
2004-06-01 03:00:00,452,1527,-200,1413
2004-06-01 04:00:00,466,1437,24,1435
2004-06-01 05:00:00,565,1272,41,1515
2004-06-01 06:00:00,799,987,65,1677
2004-06-01 07:00:00,1102,760,94,1922
2004-06-01 08:00:00,1299,671,100,2180
2004-06-01 09:00:00,1272,758,103,1958
2004-06-01 10:00:00,1206,829,89,1870
2004-06-01 11:00:00,1218,814,86,1905
2004-06-01 12:00:00,1367,722,89,2060
2004-06-01 13:00:00,1290,759,88,2029
2004-06-01 14:00:00,1175,800,73,1884
2004-06-01 15:00:00,1139,808,78,1886
2004-06-01 16:00:00,1293,733,95,2041
2004-06-01 17:00:00,1419,657,109,2201
2004-06-01 18:00:00,1326,683,95,2178
2004-06-01 19:00:00,1517,588,101,2486
2004-06-01 20:00:00,1391,678,88,2158
2004-06-01 21:00:00,1275,737,77,2020
2004-06-01 22:00:00,1168,822,75,1883
2004-06-01 23:00:00,1132,822,81,1889
2004-06-02 00:00:00,977,927,57,1764
2004-06-02 01:00:00,942,958,49,1692
2004-06-02 02:00:00,804,1094,38,1622
2004-06-02 03:00:00,805,1051,-200,1641
2004-06-02 04:00:00,704,1217,31,1556
2004-06-02 05:00:00,657,1280,23,1529
2004-06-02 06:00:00,655,1267,22,1538
2004-06-02 07:00:00,751,1145,33,1601
2004-06-02 08:00:00,885,964,43,1751
2004-06-02 09:00:00,955,925,53,1777
2004-06-02 10:00:00,962,915,54,1791
2004-06-02 11:00:00,957,925,62,1749
2004-06-02 12:00:00,788,1003,53,1669
2004-06-02 13:00:00,596,1141,34,1560
2004-06-02 14:00:00,560,1164,30,1523
2004-06-02 15:00:00,701,1035,37,1645
2004-06-02 16:00:00,811,929,47,1707
2004-06-02 17:00:00,724,966,44,1676
2004-06-02 18:00:00,864,876,53,1807
2004-06-02 19:00:00,1084,778,88,1965
2004-06-02 20:00:00,998,834,95,1888
2004-06-02 21:00:00,878,915,82,1781
2004-06-02 22:00:00,909,914,59,1787
2004-06-02 23:00:00,789,995,43,1732
2004-06-03 00:00:00,857,957,51,1741
2004-06-03 01:00:00,885,951,49,1756
2004-06-03 02:00:00,743,1056,36,1664
2004-06-03 03:00:00,445,1517,-200,1362
2004-06-03 04:00:00,454,1420,24,1414
2004-06-03 05:00:00,610,1203,58,1504
2004-06-03 06:00:00,1024,882,73,1796
2004-06-03 07:00:00,1316,688,74,2144
2004-06-03 08:00:00,1358,694,97,2180
2004-06-03 09:00:00,2202,714,108,2108
2004-06-03 10:00:00,1947,798,93,1877
2004-06-03 11:00:00,1227,914,-200,1697
2004-06-03 12:00:00,950,921,-200,1720
2004-06-03 13:00:00,917,885,-200,1742
2004-06-03 14:00:00,707,1025,-200,1582
2004-06-03 15:00:00,740,992,-200,1565
2004-06-03 16:00:00,775,988,-200,1597
2004-06-03 17:00:00,1035,849,-200,1781
2004-06-03 18:00:00,1001,876,-200,1756
2004-06-03 19:00:00,1101,792,-200,1899
2004-06-03 20:00:00,1034,855,-200,1797
2004-06-03 21:00:00,786,1015,-200,1611
2004-06-03 22:00:00,844,1016,-200,1593
2004-06-03 23:00:00,866,996,-200,1616
2004-06-04 00:00:00,909,976,-200,1638
2004-06-04 01:00:00,724,1097,-200,1533
2004-06-04 02:00:00,715,1146,-200,1526
2004-06-04 03:00:00,827,1042,-200,1564
2004-06-04 04:00:00,786,1098,-200,1496
2004-06-04 05:00:00,445,1570,-200,1318
2004-06-04 06:00:00,607,1246,-200,1459
2004-06-04 07:00:00,1213,779,-200,2058
2004-06-04 08:00:00,910,921,-200,1667
2004-06-04 09:00:00,675,1100,-200,1495
2004-06-04 10:00:00,582,1148,-200,1456
2004-06-04 11:00:00,666,1080,-200,1509
2004-06-04 12:00:00,726,994,-200,1577
2004-06-04 13:00:00,801,930,-200,1668
2004-06-04 14:00:00,711,1016,-200,1554
2004-06-04 15:00:00,790,950,-200,1680
2004-06-04 16:00:00,924,873,-200,1749
2004-06-04 17:00:00,1045,811,-200,1863
2004-06-04 18:00:00,1088,813,-200,1867
2004-06-04 19:00:00,1038,792,-200,1938
2004-06-04 20:00:00,981,871,-200,1769
2004-06-04 21:00:00,820,987,-200,1615
2004-06-04 22:00:00,948,951,-200,1652
2004-06-04 23:00:00,1067,849,-200,1785
2004-06-05 00:00:00,1070,846,-200,1787
2004-06-05 01:00:00,877,970,-200,1625
2004-06-05 02:00:00,1028,888,-200,1702
2004-06-05 03:00:00,969,962,-200,1604
2004-06-05 04:00:00,837,1095,63,1525
2004-06-05 05:00:00,904,1066,71,1542
2004-06-05 06:00:00,1065,942,91,1702
2004-06-05 07:00:00,999,969,95,1682
2004-06-05 08:00:00,986,954,96,1691
2004-06-05 09:00:00,874,985,81,1685
2004-06-05 10:00:00,689,1110,68,1543
2004-06-05 11:00:00,608,1130,57,1545
2004-06-05 12:00:00,706,1010,68,1596
2004-06-05 13:00:00,704,1017,72,1577
2004-06-05 14:00:00,609,1135,62,1463
2004-06-05 15:00:00,687,1048,75,1599
2004-06-05 16:00:00,976,838,92,1897
2004-06-05 17:00:00,860,917,89,1744
2004-06-05 18:00:00,1021,793,105,1915
2004-06-05 19:00:00,1079,738,111,1970
2004-06-05 20:00:00,826,954,102,1681
2004-06-05 21:00:00,558,1123,30,1508
2004-06-05 22:00:00,679,1007,43,1588
2004-06-05 23:00:00,850,907,67,1681
2004-06-06 00:00:00,733,975,58,1574
2004-06-06 01:00:00,612,1093,24,1529
2004-06-06 02:00:00,788,891,58,1727
2004-06-06 03:00:00,728,871,-200,1739
2004-06-06 04:00:00,724,926,62,1660
2004-06-06 05:00:00,543,1172,34,1525
2004-06-06 06:00:00,616,1115,46,1552
2004-06-06 07:00:00,677,1037,62,1623
2004-06-06 08:00:00,723,1011,70,1614
2004-06-06 09:00:00,529,1314,54,1412
2004-06-06 10:00:00,528,1270,61,1414
2004-06-06 11:00:00,491,1349,53,1365
2004-06-06 12:00:00,489,1331,49,1374
2004-06-06 13:00:00,450,1471,48,1303
2004-06-06 14:00:00,451,1445,45,1345
2004-06-06 15:00:00,512,1299,60,1435
2004-06-06 16:00:00,525,1225,59,1418
2004-06-06 17:00:00,556,1186,67,1445
2004-06-06 18:00:00,599,1123,72,1510
2004-06-06 19:00:00,694,1084,88,1547
2004-06-06 20:00:00,744,1048,94,1549
2004-06-06 21:00:00,724,1080,89,1535
2004-06-06 22:00:00,804,1030,96,1569
2004-06-06 23:00:00,862,991,98,1631
2004-06-07 00:00:00,811,1061,95,1557
2004-06-07 01:00:00,627,1222,64,1439
2004-06-07 02:00:00,575,1263,38,1386
2004-06-07 03:00:00,589,1281,-200,1394
2004-06-07 04:00:00,579,1263,34,1386
2004-06-07 05:00:00,605,1273,40,1413
2004-06-07 06:00:00,974,867,76,1705
2004-06-07 07:00:00,1132,777,90,1898
2004-06-07 08:00:00,1378,664,118,2249
2004-06-07 09:00:00,1160,801,118,1894
2004-06-07 10:00:00,1213,774,122,1943
2004-06-07 11:00:00,1057,832,120,1780
2004-06-07 12:00:00,832,887,132,1744
2004-06-07 13:00:00,983,829,115,1842
2004-06-07 14:00:00,1047,833,127,1815
2004-06-07 15:00:00,1078,815,126,1848
2004-06-07 16:00:00,979,871,113,1840
2004-06-07 17:00:00,1139,788,124,1910
2004-06-07 18:00:00,1111,786,108,1896
2004-06-07 19:00:00,1470,647,142,2281
2004-06-07 20:00:00,980,825,125,1827
2004-06-07 21:00:00,893,867,116,1754
2004-06-07 22:00:00,858,919,101,1683
2004-06-07 23:00:00,904,934,101,1668
2004-06-08 00:00:00,905,980,92,1615
2004-06-08 01:00:00,678,1129,55,1511
2004-06-08 02:00:00,586,1277,42,1452
2004-06-08 03:00:00,608,1369,-200,1423
2004-06-08 04:00:00,514,1449,30,1400
2004-06-08 05:00:00,588,1265,40,1467
2004-06-08 06:00:00,884,917,69,1745
2004-06-08 07:00:00,1338,683,100,2144
2004-06-08 08:00:00,1708,525,125,2746
2004-06-08 09:00:00,1681,602,174,2367
2004-06-08 10:00:00,1509,698,171,2049
2004-06-08 11:00:00,1330,728,149,1925
2004-06-08 12:00:00,1138,761,124,1902
2004-06-08 13:00:00,963,818,119,1806
2004-06-08 14:00:00,1015,794,130,1875
2004-06-08 15:00:00,1008,825,143,1793
2004-06-08 16:00:00,898,865,-200,1723
2004-06-08 17:00:00,1215,695,183,2066
2004-06-08 18:00:00,1334,650,161,2144
2004-06-08 19:00:00,1380,660,170,2151
2004-06-08 20:00:00,1601,683,143,2090
2004-06-08 21:00:00,1376,751,123,1894
2004-06-08 22:00:00,1161,836,89,1739
2004-06-08 23:00:00,878,933,67,1647
2004-06-09 00:00:00,1031,853,81,1753
2004-06-09 01:00:00,847,940,54,1644
2004-06-09 02:00:00,908,965,57,1609
2004-06-09 03:00:00,733,1107,-200,1517
2004-06-09 04:00:00,751,1113,51,1501
2004-06-09 05:00:00,799,1084,58,1525
2004-06-09 06:00:00,954,899,69,1675
2004-06-09 07:00:00,1425,630,107,2214
2004-06-09 08:00:00,2147,507,151,2691
2004-06-09 09:00:00,1532,701,146,1987
2004-06-09 10:00:00,1570,676,165,2059
2004-06-09 11:00:00,1380,711,159,1972
2004-06-09 12:00:00,1337,701,174,2000
2004-06-09 13:00:00,1308,721,167,1937
2004-06-09 14:00:00,1013,815,137,1761
2004-06-09 15:00:00,816,894,116,1665
2004-06-09 16:00:00,836,896,125,1610
2004-06-09 17:00:00,1267,699,194,2008
2004-06-09 18:00:00,1649,586,222,2288
2004-06-09 19:00:00,1622,620,206,2195
2004-06-09 20:00:00,1349,695,162,2019
2004-06-09 21:00:00,1186,747,132,1894
2004-06-09 22:00:00,1026,805,107,1763
2004-06-09 23:00:00,817,917,84,1654
2004-06-10 00:00:00,662,956,61,1607
2004-06-10 01:00:00,552,1065,42,1527
2004-06-10 02:00:00,775,967,66,1598
2004-06-10 03:00:00,646,1085,-200,1498
2004-06-10 04:00:00,647,1138,50,1488
2004-06-10 05:00:00,874,1001,76,1607
2004-06-10 06:00:00,973,887,78,1711
2004-06-10 07:00:00,1327,661,104,2087
2004-06-10 08:00:00,1626,545,139,2525
2004-06-10 09:00:00,1640,586,166,2316
2004-06-10 10:00:00,1341,705,151,1981
2004-06-10 11:00:00,1113,770,134,1868
2004-06-10 12:00:00,1224,715,148,1935
2004-06-10 13:00:00,1095,735,126,1893
2004-06-10 14:00:00,1152,719,144,1944
2004-06-10 15:00:00,1047,782,133,1789
2004-06-10 16:00:00,982,779,139,1792
2004-06-10 17:00:00,1320,670,178,2054
2004-06-10 18:00:00,1541,631,206,2183
2004-06-10 19:00:00,1510,635,211,2183
2004-06-10 20:00:00,1511,655,180,2146
2004-06-10 21:00:00,1078,826,116,1758
2004-06-10 22:00:00,1235,768,118,1826
2004-06-10 23:00:00,1202,783,115,1813
2004-06-11 00:00:00,1103,839,96,1710
2004-06-11 01:00:00,1013,915,86,1628
2004-06-11 02:00:00,765,1092,65,1435
2004-06-11 03:00:00,618,1176,-200,1403
2004-06-11 04:00:00,663,1146,53,1407
2004-06-11 05:00:00,813,1050,74,1491
2004-06-11 06:00:00,894,923,69,1608
2004-06-11 07:00:00,1495,595,131,2264
2004-06-11 08:00:00,1658,567,134,2397
2004-06-11 09:00:00,1506,632,148,2104
2004-06-11 10:00:00,1168,788,-200,1774
2004-06-11 11:00:00,993,817,-200,1734
2004-06-11 12:00:00,910,801,111,1759
2004-06-11 13:00:00,912,797,110,1769
2004-06-11 14:00:00,814,837,110,1689
2004-06-11 15:00:00,1341,848,116,1654
2004-06-11 16:00:00,847,877,120,1668
2004-06-11 17:00:00,925,832,142,1691
2004-06-11 18:00:00,1087,776,146,1833
2004-06-11 19:00:00,1132,765,153,1863
2004-06-11 20:00:00,1197,765,158,1851
2004-06-11 21:00:00,1229,794,140,1731
2004-06-11 22:00:00,1171,805,127,1683
2004-06-11 23:00:00,921,990,97,1430
2004-06-12 00:00:00,1008,894,91,1543
2004-06-12 01:00:00,849,957,68,1453
2004-06-12 02:00:00,668,1052,52,1368
2004-06-12 03:00:00,641,1109,-200,1349
2004-06-12 04:00:00,707,1047,58,1414
2004-06-12 05:00:00,939,936,78,1524
2004-06-12 06:00:00,886,950,61,1489
2004-06-12 07:00:00,837,996,64,1451
2004-06-12 08:00:00,1005,850,81,1622
2004-06-12 09:00:00,1191,746,92,1789
2004-06-12 10:00:00,1200,746,101,1823
2004-06-12 11:00:00,971,820,96,1724
2004-06-12 12:00:00,907,849,101,1700
2004-06-12 13:00:00,802,860,91,1658
2004-06-12 14:00:00,695,937,68,1573
2004-06-12 15:00:00,777,892,76,1683
2004-06-12 16:00:00,818,869,84,1678
2004-06-12 17:00:00,681,901,76,1605
2004-06-12 18:00:00,631,964,61,1599
2004-06-12 19:00:00,641,936,52,1601
2004-06-12 20:00:00,683,922,59,1618
2004-06-12 21:00:00,1013,765,89,1806
2004-06-12 22:00:00,1151,731,113,1860
2004-06-12 23:00:00,1134,734,112,1870
2004-06-13 00:00:00,945,847,89,1729
2004-06-13 01:00:00,734,955,53,1620
2004-06-13 02:00:00,554,1109,36,1500
2004-06-13 03:00:00,612,1050,-200,1561
2004-06-13 04:00:00,564,1121,39,1511
2004-06-13 05:00:00,512,1237,33,1444
2004-06-13 06:00:00,410,1466,37,1347
2004-06-13 07:00:00,392,1534,36,1322
2004-06-13 08:00:00,377,1526,42,1287
2004-06-13 09:00:00,389,1460,52,1286
2004-06-13 10:00:00,432,1315,60,1307
2004-06-13 11:00:00,502,1292,74,1325
2004-06-13 12:00:00,469,1295,65,1302
2004-06-13 13:00:00,427,1380,52,1303
2004-06-13 14:00:00,406,1426,40,1306
2004-06-13 15:00:00,430,1309,49,1350
2004-06-13 16:00:00,453,1274,56,1379
2004-06-13 17:00:00,470,1246,59,1387
2004-06-13 18:00:00,480,1245,68,1364
2004-06-13 19:00:00,472,1215,72,1378
2004-06-13 20:00:00,521,1191,78,1388
2004-06-13 21:00:00,520,1180,71,1403
2004-06-13 22:00:00,440,1340,54,1337
2004-06-13 23:00:00,446,1305,57,1351
2004-06-14 00:00:00,417,1377,45,1311
2004-06-14 01:00:00,381,1580,30,1261
2004-06-14 02:00:00,350,1795,16,1235
2004-06-14 03:00:00,334,1941,-200,1227
2004-06-14 04:00:00,346,1917,18,1256
2004-06-14 05:00:00,380,1703,28,1301
2004-06-14 06:00:00,563,1196,62,1483
2004-06-14 07:00:00,779,941,92,1584
2004-06-14 08:00:00,842,886,96,1665
2004-06-14 09:00:00,692,992,87,1561
2004-06-14 10:00:00,779,941,84,1613
2004-06-14 11:00:00,633,1026,73,1538
2004-06-14 12:00:00,616,1029,72,1544
2004-06-14 13:00:00,606,1012,68,1585
2004-06-14 14:00:00,526,1134,62,1449
2004-06-14 15:00:00,588,1046,70,1550
2004-06-14 16:00:00,674,985,83,1563
2004-06-14 17:00:00,885,812,92,1820
2004-06-14 18:00:00,879,846,103,1726
2004-06-14 19:00:00,703,972,82,1583
2004-06-14 20:00:00,637,1023,74,1531
2004-06-14 21:00:00,561,1134,67,1471
2004-06-14 22:00:00,612,1096,74,1487
2004-06-14 23:00:00,621,1062,72,1514
2004-06-15 00:00:00,702,1055,79,1532
2004-06-15 01:00:00,559,1249,43,1400
2004-06-15 02:00:00,435,1490,33,1335
2004-06-15 03:00:00,441,1525,-200,1321
2004-06-15 04:00:00,527,1326,38,1392
2004-06-15 05:00:00,720,1097,51,1450
2004-06-15 06:00:00,937,897,69,1651
2004-06-15 07:00:00,1482,610,116,2319
2004-06-15 08:00:00,1489,609,119,2244
2004-06-15 09:00:00,1015,823,96,1710
2004-06-15 10:00:00,1004,838,109,1763
2004-06-15 11:00:00,1129,747,115,1928
2004-06-15 12:00:00,1068,767,118,1863
2004-06-15 13:00:00,924,824,118,1745
2004-06-15 14:00:00,861,859,112,1698
2004-06-15 15:00:00,981,785,140,1808
2004-06-15 16:00:00,1043,766,137,1852
2004-06-15 17:00:00,1124,722,143,1940
2004-06-15 18:00:00,1004,732,148,1856
2004-06-15 19:00:00,1190,673,158,2001
2004-06-15 20:00:00,1072,742,127,1884
2004-06-15 21:00:00,925,806,109,1763
2004-06-15 22:00:00,862,853,101,1680
2004-06-15 23:00:00,969,816,114,1728
2004-06-16 00:00:00,932,812,104,1770
2004-06-16 01:00:00,794,865,81,1645
2004-06-16 02:00:00,599,1034,51,1522
2004-06-16 03:00:00,614,1124,-200,1489
2004-06-16 04:00:00,625,1134,40,1471
2004-06-16 05:00:00,595,1163,34,1462
2004-06-16 06:00:00,886,882,61,1640
2004-06-16 07:00:00,1257,640,95,2084
2004-06-16 08:00:00,1561,517,142,2530
2004-06-16 09:00:00,1191,713,128,1929
2004-06-16 10:00:00,1061,765,115,1879
2004-06-16 11:00:00,751,881,84,1670
2004-06-16 12:00:00,733,862,85,1703
2004-06-16 13:00:00,906,755,110,1839
2004-06-16 14:00:00,902,756,107,1811
2004-06-16 15:00:00,836,802,107,1748
2004-06-16 16:00:00,863,797,113,1772
2004-06-16 17:00:00,824,787,107,1802
2004-06-16 18:00:00,842,807,106,1737
2004-06-16 19:00:00,1132,698,125,1986
2004-06-16 20:00:00,1175,695,139,1930
2004-06-16 21:00:00,1111,764,117,1798
2004-06-16 22:00:00,1125,745,107,1840
2004-06-16 23:00:00,1077,742,98,1838
2004-06-17 00:00:00,1087,749,97,1854
2004-06-17 01:00:00,1014,822,95,1722
2004-06-17 02:00:00,801,1035,68,1501
2004-06-17 03:00:00,802,1038,-200,1522
2004-06-17 04:00:00,753,1102,51,1479
2004-06-17 05:00:00,696,1092,44,1473
2004-06-17 06:00:00,996,812,77,1735
2004-06-17 07:00:00,1513,611,100,2241
2004-06-17 08:00:00,1598,562,125,2385
2004-06-17 09:00:00,1690,588,154,2128
2004-06-17 10:00:00,1053,837,125,1705
2004-06-17 11:00:00,931,867,117,1696
2004-06-17 12:00:00,865,841,105,1728
2004-06-17 13:00:00,818,865,103,1697
2004-06-17 14:00:00,802,866,106,1682
2004-06-17 15:00:00,778,881,107,1657
2004-06-17 16:00:00,767,878,102,1684
2004-06-17 17:00:00,1000,738,124,1936
2004-06-17 18:00:00,1143,683,133,2082
2004-06-17 19:00:00,1009,726,125,1907
2004-06-17 20:00:00,1076,754,124,1883
2004-06-17 21:00:00,830,878,97,1675
2004-06-17 22:00:00,853,868,94,1724
2004-06-17 23:00:00,1310,684,120,1983
2004-06-18 00:00:00,1119,791,105,1751
2004-06-18 01:00:00,918,936,81,1592
2004-06-18 02:00:00,609,1140,43,1467
2004-06-18 03:00:00,516,1214,-200,1431
2004-06-18 04:00:00,510,1259,32,1404
2004-06-18 05:00:00,554,1178,36,1437
2004-06-18 06:00:00,760,947,59,1598
2004-06-18 07:00:00,1170,711,92,1922
2004-06-18 08:00:00,1545,535,121,2450
2004-06-18 09:00:00,1508,605,151,2157
2004-06-18 10:00:00,1292,701,142,1917
2004-06-18 11:00:00,1287,703,141,1949
2004-06-18 12:00:00,1042,739,129,1856
2004-06-18 13:00:00,817,785,106,1766
2004-06-18 14:00:00,847,765,125,1810
2004-06-18 15:00:00,806,782,126,1780
2004-06-18 16:00:00,896,747,147,1840
2004-06-18 17:00:00,1069,693,180,1956
2004-06-18 18:00:00,945,738,164,1834
2004-06-18 19:00:00,1168,673,180,2043
2004-06-18 20:00:00,1065,719,153,1921
2004-06-18 21:00:00,672,916,105,1635
2004-06-18 22:00:00,842,816,98,1796
2004-06-18 23:00:00,1123,714,107,1892
2004-06-19 00:00:00,1007,802,87,1731
2004-06-19 01:00:00,855,909,80,1604
2004-06-19 02:00:00,689,1043,62,1528
2004-06-19 03:00:00,622,1062,-200,1478
2004-06-19 04:00:00,658,1021,54,1511
2004-06-19 05:00:00,628,1109,56,1472
2004-06-19 06:00:00,659,1079,62,1475
2004-06-19 07:00:00,799,943,72,1595
2004-06-19 08:00:00,964,806,86,1697
2004-06-19 09:00:00,910,801,99,1774
2004-06-19 10:00:00,999,843,98,1736
2004-06-19 11:00:00,853,822,102,1743
2004-06-19 12:00:00,752,819,84,1714
2004-06-19 13:00:00,778,833,83,1718
2004-06-19 14:00:00,-200,-200,68,-200
2004-06-19 15:00:00,-200,-200,63,-200
2004-06-19 16:00:00,-200,-200,65,-200
2004-06-19 17:00:00,-200,-200,63,-200
2004-06-19 18:00:00,-200,-200,56,-200
2004-06-19 19:00:00,-200,-200,77,-200
2004-06-19 20:00:00,-200,-200,91,-200
2004-06-19 21:00:00,-200,-200,70,-200
2004-06-19 22:00:00,-200,-200,95,-200
2004-06-19 23:00:00,-200,-200,113,-200
2004-06-20 00:00:00,-200,-200,109,-200
2004-06-20 01:00:00,-200,-200,65,-200
2004-06-20 02:00:00,-200,-200,60,-200
2004-06-20 03:00:00,-200,-200,-200,-200
2004-06-20 04:00:00,-200,-200,62,-200
2004-06-20 05:00:00,-200,-200,60,-200
2004-06-20 06:00:00,-200,-200,65,-200
2004-06-20 07:00:00,-200,-200,55,-200
2004-06-20 08:00:00,-200,-200,66,-200
2004-06-20 09:00:00,-200,-200,67,-200
2004-06-20 10:00:00,-200,-200,64,-200
2004-06-20 11:00:00,-200,-200,59,-200
2004-06-20 12:00:00,-200,-200,59,-200
2004-06-20 13:00:00,-200,-200,36,-200
2004-06-20 14:00:00,-200,-200,35,-200
2004-06-20 15:00:00,-200,-200,54,-200
2004-06-20 16:00:00,-200,-200,71,-200
2004-06-20 17:00:00,-200,-200,86,-200
2004-06-20 18:00:00,-200,-200,114,-200
2004-06-20 19:00:00,-200,-200,105,-200
2004-06-20 20:00:00,-200,-200,87,-200
2004-06-20 21:00:00,-200,-200,85,-200
2004-06-20 22:00:00,-200,-200,91,-200
2004-06-20 23:00:00,-200,-200,108,-200
2004-06-21 00:00:00,-200,-200,99,-200
2004-06-21 01:00:00,-200,-200,83,-200
2004-06-21 02:00:00,-200,-200,36,-200
2004-06-21 03:00:00,-200,-200,-200,-200
2004-06-21 04:00:00,466,1353,24,1367
2004-06-21 05:00:00,609,1108,43,1463
2004-06-21 06:00:00,863,857,64,1639
2004-06-21 07:00:00,1203,691,91,1910
2004-06-21 08:00:00,1412,626,109,2138
2004-06-21 09:00:00,1069,770,110,1753
2004-06-21 10:00:00,817,862,111,1597
2004-06-21 11:00:00,649,965,106,1480
2004-06-21 12:00:00,598,947,104,1467
2004-06-21 13:00:00,540,1005,76,1454
2004-06-21 14:00:00,601,978,84,1504
2004-06-21 15:00:00,668,920,102,1564
2004-06-21 16:00:00,647,920,102,1492
2004-06-21 17:00:00,816,834,124,1645
2004-06-21 18:00:00,963,760,147,1787
2004-06-21 19:00:00,1010,736,138,1813
2004-06-21 20:00:00,967,736,126,1793
2004-06-21 21:00:00,904,798,112,1737
2004-06-21 22:00:00,852,838,95,1686
2004-06-21 23:00:00,744,915,80,1594
2004-06-22 00:00:00,760,956,79,1570
2004-06-22 01:00:00,613,1062,49,1462
2004-06-22 02:00:00,531,1215,36,1374
2004-06-22 03:00:00,493,1338,-200,1350
2004-06-22 04:00:00,509,1385,40,1343
2004-06-22 05:00:00,560,1236,37,1381
2004-06-22 06:00:00,826,922,67,1594
2004-06-22 07:00:00,1334,632,106,2002
2004-06-22 08:00:00,1660,523,134,2394
2004-06-22 09:00:00,1362,717,123,1832
2004-06-22 10:00:00,1316,725,136,1856
2004-06-22 11:00:00,1089,766,109,1766
2004-06-22 12:00:00,1129,702,144,1940
2004-06-22 13:00:00,1120,707,154,1912
2004-06-22 14:00:00,916,776,126,1772
2004-06-22 15:00:00,812,826,98,1747
2004-06-22 16:00:00,959,762,120,1782
2004-06-22 17:00:00,1189,656,145,2011
2004-06-22 18:00:00,1199,654,139,2017
2004-06-22 19:00:00,1283,623,148,2085
2004-06-22 20:00:00,1291,646,139,2016
2004-06-22 21:00:00,949,857,93,1640
2004-06-22 22:00:00,1018,813,96,1726
2004-06-22 23:00:00,1122,729,104,1807
2004-06-23 00:00:00,968,864,83,1631
2004-06-23 01:00:00,806,1004,66,1496
2004-06-23 02:00:00,714,1093,55,1455
2004-06-23 03:00:00,644,1170,-200,1405
2004-06-23 04:00:00,606,1183,37,1402
2004-06-23 05:00:00,606,1155,40,1396
2004-06-23 06:00:00,819,934,51,1656
2004-06-23 07:00:00,1462,579,117,2210
2004-06-23 08:00:00,1478,605,110,2046
2004-06-23 09:00:00,1598,608,136,2090
2004-06-23 10:00:00,1449,672,152,1944
2004-06-23 11:00:00,1221,746,119,1790
2004-06-23 12:00:00,1023,763,106,1762
2004-06-23 13:00:00,910,796,101,1711
2004-06-23 14:00:00,913,767,110,1786
2004-06-23 15:00:00,1035,724,124,1854
2004-06-23 16:00:00,1085,735,137,1825
2004-06-23 17:00:00,1278,645,159,2030
2004-06-23 18:00:00,1383,616,152,2075
2004-06-23 19:00:00,1473,595,166,2134
2004-06-23 20:00:00,1507,603,163,2118
2004-06-23 21:00:00,1215,713,121,1829
2004-06-23 22:00:00,1242,685,125,1897
2004-06-23 23:00:00,1356,626,120,2023
2004-06-24 00:00:00,1195,675,103,1978
2004-06-24 01:00:00,899,783,64,1793
2004-06-24 02:00:00,726,929,44,1645
